Symbol,Name,Sector,Status,Entry Date,Exit Date,Entry Price,Exit Price,Direction,Weight,Size,PnL,Return
NUVL,Nuvalent Inc Class A Common,Health Care,Closed,2024-12-30T00:00:00.000,2025-01-02T00:00:00.000,77.87000274658203,79.98999786376953,Long,0.05,125.23994609070272,265.50807418911427,0.0272247982844786
NNBR,NN Inc Common,Industrials,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,3.2699999809265132,3.1600000858306885,Long,0.05,3031.8921855154304,-333.50782234854887,-0.033639111846311964
MU,Micron Technology Inc Common,Information Technology,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,83.97152709960938,87.13442993164062,Long,0.05,118.06725126061,373.4352433823278,0.03766637265366533
MDB,MongoDB Inc Class A Common,Information Technology,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,232.80999755859372,244.6199951171875,Long,0.05,42.58531632135544,502.9324817871511,0.05072805155466497
LUMN,Lumen Technologies Inc Common,Communication Services,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,5.309999942779541,5.610000133514404,Long,0.05,1867.097456806568,560.1295931625482,0.056497211669992366
JMSB,John Marshall Bancorp Inc Common,Financials,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,19.76025390625,19.563438415527344,Long,0.05,501.72874477442303,-98.74798911244034,-0.009960170130223125
HFFG,Hf Foods Group Inc Common,Consumer Staples,Closed,2024-12-30T00:00:00.000,2025-01-02T00:00:00.000,3.200000047683716,3.2200000286102295,Long,0.05,3047.6358752319384,60.95265937559634,0.006249993946403229
EVI,EVI Industries Inc Common,Industrials,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,16.350000381469727,16.93000030517578,Long,0.05,606.3784194184522,351.699436999701,0.03547400062225067
CSTE,Caesarstone Ltd Common,Industrials,Closed,2024-12-27T00:00:00.000,2025-01-02T00:00:00.000,4.420000076293945,4.46999979019165,Long,0.05,2203.275457332022,110.16314250443611,0.011312152270284209
CIX,CompX International Inc Class A Common,Industrials,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,25.47748565673828,25.039058685302734,Long,0.05,389.13916084119444,-170.6091037545757,-0.01720840813503092
CAVA,CAVA Group Inc Common,Consumer Discretionary,Closed,2024-12-30T00:00:00.000,2025-01-02T00:00:00.000,111.5199966430664,115.18000030517578,Long,0.05,87.45010078576925,320.06768912774896,0.032819259077129154
BLZE,Backblaze Inc Class A Common,Information Technology,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,6.019999980926514,6.099999904632568,Long,0.05,1646.8915980429679,131.75120219557903,0.013289023913541887
AVAV,AeroVironment Inc Common,Industrials,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,153.88999938964844,156.4499969482422,Long,0.049782963027311,64.14485729763408,164.21067807828695,0.01663524315255757
ARTV,Artiva Biotherapeutics Inc Common,Health Care,Closed,2024-12-31T00:00:00.000,2025-01-02T00:00:00.000,10.079999923706055,9.970000267028809,Long,0.05,983.5602642704757,-108.19129139113465,-0.01091266443549774
XP,XP Inc Class A Common,Financials,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,11.779999732971191,11.850000381469727,Long,0.05,827.8807442387789,57.95218897616542,0.005942330227954982
VABK,Virginia National Bankshares Corp Common,Financials,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,37.20614242553711,37.49075698852539,Long,0.05,262.11894892309624,74.60287009869353,0.007649666007646269
STRS,Stratus Properties Inc Common,Real Estate,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,19.65999984741211,20.760000228881836,Long,0.05,496.05468065904086,545.6603379547887,0.05595118972569691
SMG,Scotts Miracle-Gro Co Common,Materials,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,63.75725555419922,64.93177795410156,Long,0.05,152.96196270202358,179.65725152655432,0.018421784151356743
PVBC,Provident Bancorp Inc (Maryland) Common,Financials,Closed,2024-12-27T00:00:00.000,2024-12-31T00:00:00.000,11.449999809265137,11.399999618530273,Long,0.05,850.522083120378,-42.52626638023321,-0.004366828957883935
NATR,Nature's Sunshine Products Inc Common,Consumer Staples,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,14.779999732971191,14.65999984741211,Long,0.05,659.8399947402635,-79.18072385613596,-0.008119072241346873
MLP,Maui Land & Pineapple Company Inc Common,Real Estate,Closed,2024-12-26T00:00:00.000,2024-12-31T00:00:00.000,22.43000030517578,21.979999542236328,Long,0.05,435.8377480120013,-196.12731912321397,-0.020062450147876942
IMVT,Immunovant Inc Common,Health Care,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,23.8799991607666,24.770000457763672,Long,0.05,408.3934375545318,363.47068910862436,0.03726973736495294
HQI,Hirequest Inc Common,Industrials,Closed,2024-12-27T00:00:00.000,2024-12-31T00:00:00.000,13.58378791809082,14.019418716430664,Long,0.05,716.9191501094081,312.31206170728365,0.03206990575579237
GO,Grocery Outlet Holding Corp Common,Consumer Staples,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,15.050000190734862,15.609999656677246,Long,0.05,648.0023137852608,362.8809496491758,0.03720926636845719
FDBC,Fidelity D&D Bancorp Inc Common,Financials,Closed,2024-12-26T00:00:00.000,2024-12-31T00:00:00.000,49.48518371582031,47.92373275756836,Long,0.05,197.55086445785992,-308.465986611227,-0.031553908483374186
EML,Eastern Company Common,Industrials,Closed,2024-12-26T00:00:00.000,2024-12-31T00:00:00.000,26.811120986938477,26.315353393554688,Long,0.05,364.6188768339374,-180.76622307026264,-0.018491117683043345
BKD,Brookdale Senior Living Inc Common,Health Care,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,4.940000057220459,5.03000020980835,Long,0.05,1974.1770917209487,177.67623949040353,0.018218654158990055
AMPH,Amphastar Pharmaceuticals Inc Common,Health Care,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,36.84000015258789,37.130001068115234,Long,0.04978296302731122,263.57497629494276,76.43698443562971,0.00787190321189415
AKA,AKA Brands Holding Corp Common,Consumer Discretionary,Closed,2024-12-30T00:00:00.000,2024-12-31T00:00:00.000,18.489999771118164,18.719999313354492,Long,0.05,527.4437569922716,121.31182266363066,0.012439131697318428
SWKH,SWK Holdings Corp Common,Financials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,12.693892478942871,12.638460159301758,Long,0.05,767.1782083910579,-42.52646766922953,-0.00436684962733585
STRW,Strawberry Fields Reit Inc Common,Real Estate,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,10.108833312988281,10.284469604492188,Long,0.024481310491042185,471.6878568380718,82.84550592246433,0.017374536315505448
RSVR,Reservoir Media Inc Common,Communication Services,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,8.859999656677246,9.039999961853027,Long,0.05,1099.1510233484958,197.84751963700182,0.020316062319497518
RGCO,RGC Resources Inc Common,Utilities,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,19.235137939453125,19.529253005981445,Long,0.05,506.2858254595387,148.9062892373786,0.015290509870743556
PEBK,Peoples Bancorp of North Carolina Inc Common,Financials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,30.988733291625977,30.910354614257812,Long,0.025518689508957526,160.38938159212904,-12.571107593089437,-0.002529263672398895
NTIC,Northern Technologies International Corp Common,Materials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,12.927604675292967,12.778668403625488,Long,0.05,753.3087477617674,-112.19499630613609,-0.011520794099785946
MYFW,First Western Financial Inc Common,Financials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,19.030000686645508,19.114999771118164,Long,0.05,511.74342291738276,43.497722432881346,0.0044665833634102885
MFIN,Medallion Financial Corp Common,Financials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,9.135038375854492,9.115540504455566,Long,0.05,1066.0576659693756,-20.78585527490941,-0.0021344049796727343
JMSB,John Marshall Bancorp Inc Common,Financials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,19.75041389465332,20.173566818237305,Long,0.05,493.0771446840636,208.64703532550448,0.021425015487829165
FVR,FrontView REIT Inc Common,Real Estate,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,17.3749942779541,17.13632583618164,Long,0.05,560.488109159298,-133.77082364504167,-0.013736317719269047
FVCB,FVCBankcorp Inc Common,Financials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,12.100000381469727,12.65999984741211,Long,0.05,804.8328415276654,450.7059614283826,0.046280946139471264
EVI,EVI Industries Inc Common,Industrials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,17.18000030517578,17.010000228881836,Long,0.05,566.8496808216136,-96.36448898687377,-0.009895231273234108
CPSS,Consumer Portfolio Services Inc Common,Financials,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,10.529999732971191,10.649999618530273,Long,0.05,924.831712864276,110.9796997051235,0.01139600081691768
BELFA,Bel Fuse Inc Class A Common,Information Technology,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,88.15910339355469,92.11278533935547,Long,0.05,110.46479960248888,436.74268383486196,0.04484712064448965
AFRI,Forafric Global PLC Common,Consumer Staples,Closed,2024-12-27T00:00:00.000,2024-12-30T00:00:00.000,10.109999656677246,10.279999732971191,Long,0.05,963.252029694407,163.75291853834642,0.016815042736590666
MKTW,MarketWise Inc Class A Common,Financials,Closed,2024-12-26T00:00:00.000,2024-12-27T00:00:00.000,8.815135955810547,9.034089088439941,Long,0.012886278353030939,285.8134158900034,62.579742756624455,0.024838316019966906
LVWR,LiveWire Group Inc Common,Consumer Discretionary,Closed,2024-12-26T00:00:00.000,2024-12-27T00:00:00.000,4.659999847412109,4.559999942779541,Long,0.016204061764556424,679.8640929165293,-67.98634445476046,-0.021459207705361267
VABK,Virginia National Bankshares Corp Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-26T00:00:00.000,37.245399475097656,38.25627517700195,Long,0.05,258.52615139695695,261.33780475401545,0.027140954752819087
TWIN,Twin Disc Inc Common,Industrials,Closed,2024-12-23T00:00:00.000,2024-12-26T00:00:00.000,11.292381286621094,11.688606262207031,Long,0.02668210922572367,455.0317883322353,180.294959222766,0.03508781412255141
SWKH,SWK Holdings Corp Common,Financials,Closed,2024-12-24T00:00:00.000,2024-12-26T00:00:00.000,12.693892478942871,12.876025199890137,Long,0.05,767.3773758768073,139.76452946181416,0.014348059214255422
ROAD,Construction Partners Inc Class A Common,Industrials,Closed,2024-12-23T00:00:00.000,2024-12-26T00:00:00.000,90.9800033569336,91.48999786376953,Long,0.05,105.83545205821777,53.97549917819015,0.005605567025922505
NNBR,NN Inc Common,Industrials,Closed,2024-12-24T00:00:00.000,2024-12-26T00:00:00.000,3.4100000858306885,3.450000047683716,Long,0.05,2856.59989881806,114.26388698208393,0.011730193796544473
TUSK,Mammoth Energy Services Inc Common,Energy,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,2.759999990463257,2.799999952316284,Long,0.05,3488.735440873337,139.54928455023764,0.01449273985189883
TRAK,Repositrak Inc Common,Information Technology,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,22.062150955200195,22.451129913330078,Long,0.022817400120689973,199.1706862156654,77.47320601418323,0.017631053242258655
STRS,Stratus Properties Inc Common,Real Estate,Closed,2024-12-17T00:00:00.000,2024-12-24T00:00:00.000,23.760000228881836,20.399999618530273,Long,0.05,418.90377484307135,-1407.5169391512936,-0.14141416574008542
SFST,Southern First Bancshares Inc Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,39.61000061035156,40.58000183105469,Long,0.05,243.09289662123473,235.80040646685666,0.024488795903972526
RGCO,RGC Resources Inc Common,Utilities,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,19.445919036865234,19.695919036865234,Long,0.05,495.1635232711253,123.79088081778173,0.012856167894459253
PVBC,Provident Bancorp Inc (Maryland) Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,11.390000343322754,11.550000190734863,Long,0.05,845.3827474363568,135.2611105946471,0.014047396188702273
PDLB,Ponce Financial Group Inc Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,12.239999771118164,12.550000190734863,Long,0.05,786.6756506205069,243.86978179459766,0.025326832141630055
MYFW,First Western Financial Inc Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,19.290000915527344,19.389999389648438,Long,0.05,499.1658541492612,49.915823748278854,0.005183953829706733
MPX,Marine Products Corp Common,Consumer Discretionary,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,8.754127502441406,8.831683158874512,Long,0.05,1099.927980355994,85.30563654564867,0.008859324519945125
MFIN,Medallion Financial Corp Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,9.17403507232666,9.33977222442627,Long,0.05,1049.5828397892983,173.9548707592985,0.01806589475546618
KFS,Kingsway Financial Services Inc Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,8.34000015258789,8.460000038146973,Long,0.05,1154.5455164711716,138.5453298492921,0.01438847522345026
ISTR,Investar Holding Corp Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,21.45911979675293,21.8822021484375,Long,0.05,448.70944729970836,189.8410481866449,0.019715736511643402
HQI,Hirequest Inc Common,Industrials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,13.72239685058594,13.76200008392334,Long,0.05,701.6929978328158,27.78931152439327,0.0028860288598714996
HFFG,Hf Foods Group Inc Common,Consumer Staples,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,3.2899999618530273,3.2799999713897705,Long,0.05,2926.720332882905,-29.267175417448016,-0.0030395108143479216
FVCB,FVCBankcorp Inc Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,12.119999885559082,12.350000381469727,Long,0.05,794.4645110939343,182.72723153501283,0.01897693878567517
CSTE,Caesarstone Ltd Common,Industrials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,4.420000076293945,4.489999771118164,Long,0.05,2178.48633876333,152.49337889216258,0.015837034754739552
BELFA,Bel Fuse Inc Class A Common,Information Technology,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,92.35240173339844,92.65192413330078,Long,0.05,104.26268946784765,31.22901096968235,0.0032432551214747907
ATLO,Ames National Corp Common,Financials,Closed,2024-12-23T00:00:00.000,2024-12-24T00:00:00.000,15.578136444091797,15.822614669799805,Long,0.05,618.1040856906296,151.1129901725144,0.015693675978857367
TCI,Transcontinental Realty Investors Inc Common,Real Estate,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,27.799999237060547,28.530000686645508,Long,0.05,345.197876393755,251.99495016109177,0.02625904566974907
SWKH,SWK Holdings Corp Common,Financials,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,12.511758804321289,12.693892478942871,Long,0.05,766.9985371734377,139.69626200477614,0.014557000136437797
SBH,Sally Beauty Holdings Inc Common,Consumer Discretionary,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,11.550000190734863,11.369999885559082,Long,0.0245301274803174,407.6249033037138,-73.37260699191665,-0.015584441749202123
RPM,RPM International Inc Common,Materials,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,124.16775512695314,124.26685333251953,Long,0.047958282559360854,74.13062943747921,7.346212354761519,0.0007980993573176316
RAMP,Liveramp Holdings Inc Common,Information Technology,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,30.170000076293945,30.690000534057617,Long,0.05,318.08089745156326,165.40221228069277,0.017235679696675336
ORA,Ormat Technologies Inc Common,Utilities,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,67.29653930664062,68.52247619628906,Long,0.05,142.60021093587432,174.81885905793752,0.018216938081502064
NODK,NI Holdings Inc Common,Financials,Closed,2024-12-19T00:00:00.000,2024-12-23T00:00:00.000,15.65999984741211,15.40999984741211,Long,0.05,609.6981648585928,-152.42454121464834,-0.0159642402577235
NC,NACCO Industries Inc Class A Common,Energy,Closed,2024-12-19T00:00:00.000,2024-12-23T00:00:00.000,28.448392868041992,28.497695922851562,Long,0.05,335.6208279652514,16.547132076404523,0.0017330699501467044
NATH,Nathan's Famous Inc Common,Consumer Discretionary,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,78.62744140625,79.0136947631836,Long,0.05,122.0502731457124,47.14232771719253,0.0049124497761271835
MGY,Magnolia Oil & Gas Corp Class A Common,Energy,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,22.586746215820312,22.675554275512695,Long,0.05,424.87309188694405,37.73215490598341,0.003931866008667529
MBCN,Middlefield Banc Corp Common,Financials,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,28.292848587036133,28.42087173461914,Long,0.05,339.18467668110503,43.42348992064035,0.004524929583854973
LCNB,LCNB Corp Common,Financials,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,14.795763969421387,14.883140563964844,Long,0.05,648.5978500477929,56.672271365383494,0.005905514221775826
III,Information Services Group Inc Common,Information Technology,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,3.277856588363647,3.258287191390991,Long,0.05,2927.675583626439,-57.29284570313757,-0.0059701809536533545
FELE,Franklin Electric Co Inc Common,Industrials,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,97.80937957763672,97.2923355102539,Long,0.05,98.11431932010197,-50.729426729762054,-0.005286242174477865
DTI,Drilling Tools International Corp Common,Energy,Closed,2024-12-17T00:00:00.000,2024-12-23T00:00:00.000,3.460000038146973,3.1700000762939453,Long,0.05,2876.634010524844,-834.2237533173266,-0.08381501695252555
CPSS,Consumer Portfolio Services Inc Common,Financials,Closed,2024-12-20T00:00:00.000,2024-12-23T00:00:00.000,10.460000038146973,10.510000228881836,Long,0.05,917.4474823502358,45.87254910673255,0.0047801329400111265
